"","vouch0","sex_name","match_i","match_ic","match_i7","age","phone","checkid","math","read","match_ic7","readcens1","readcens10","mathcens1","mathcens10"
"2142",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2143",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2144",1,0,1,1,1,12,1,1,47,61,1,61,61,47,47
"2145",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2146",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2147",1,0,1,1,1,12,1,1,42,55,1,55,55,42,42
"2148",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2149",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2150",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2151",1,0,1,1,1,12,1,1,43,58,1,58,58,43,43
"2152",1,0,1,1,1,12,1,1,45,40,1,40,40,45,45
"2153",1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
"2154",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2155",1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
"2156",1,0,1,1,1,12,1,1,52,40,1,40,40,52,52
"2157",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2158",1,0,1,1,1,12,1,1,40,43,1,43,43,40,40
"2159",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2160",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2161",1,0,1,1,1,12,0,1,35,36,1,36,40,35,35.0000038146973
"2162",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2163",1,0,1,1,1,12,1,1,39,55,1,55,55,39,39
"2164",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2165",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2166",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2167",1,0,1,1,1,12,1,1,47,47,1,47,47,47,47
"2168",1,0,1,1,1,12,0,1,43,51,1,51,51,43,43
"2169",1,0,1,1,1,12,1,1,35,51,1,51,51,35,35.0000038146973
"2170",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2171",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2172",1,0,1,1,1,12,1,1,43,32,1,32,40,43,43
"2173",1,0,1,1,1,12,1,1,47,51,1,51,51,47,47
"2174",1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"2175",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2176",1,0,1,1,1,12,1,1,48,47,1,47,47,48,48
"2177",1,0,1,1,1,12,1,1,42,44,1,44,44,42,42
"2178",1,0,1,1,1,12,1,1,40,36,1,36,40,40,40
"2179",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2180",1,0,1,1,1,12,0,1,42,55,1,55,55,42,42
"2181",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2182",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2183",1,0,1,1,1,12,1,1,45,30,1,32,40,45,45
"2184",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2185",1,0,1,1,1,12,1,1,42,55,1,55,55,42,42
"2186",1,0,1,1,1,12,1,1,50,52,1,52,52,50,50
"2187",1,0,1,1,1,12,1,1,43,46,1,46,46,43,43
"2188",1,0,1,1,1,12,0,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
"2189",1,0,1,1,1,12,1,1,47,50,1,50,50,47,47
"2190",1,0,1,1,1,12,1,1,35,54,1,54,54,35,35.0000038146973
"2191",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2192",1,0,1,1,1,12,1,1,39,47,1,47,47,39,39
"2193",1,0,1,1,1,12,1,1,37,54,1,54,54,37,37
"2194",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2195",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2196",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2197",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2198",1,0,1,1,1,12,1,1,45,54,1,54,54,45,45
"2199",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2200",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2201",1,0,1,1,1,12,1,1,50,54,1,54,54,50,50
"2202",1,0,1,1,1,12,1,1,39,47,1,47,47,39,39
"2203",1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
"2204",1,0,1,1,1,12,1,1,43,48,1,48,48,43,43
"2205",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2206",1,0,1,1,1,12,1,1,42,51,1,51,51,42,42
"2207",1,0,1,1,1,12,1,1,35,44,1,44,44,35,35.0000038146973
"2208",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2209",1,0,1,1,1,12,0,1,45,54,1,54,54,45,45
"2210",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2211",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2212",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2213",1,0,1,1,1,12,1,1,35,50,1,50,50,35,35.0000038146973
"2214",1,0,1,1,1,12,1,1,39,43,1,43,43,39,39
"2215",1,0,1,1,1,12,1,1,37,58,1,58,58,37,37
"2216",1,0,1,1,1,12,1,1,45,43,1,43,43,45,45
"2217",1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
"2218",1,0,1,1,1,12,1,1,53,43,1,43,43,53,53
"2219",1,0,1,1,1,12,1,1,52,50,1,50,50,52,52
"2220",1,0,1,1,1,12,1,1,53,51,1,51,51,53,53
"2221",1,0,1,1,1,12,1,1,45,41,1,41,41,45,45
"2222",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2223",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2224",1,0,1,1,1,12,1,1,47,55,1,55,55,47,47
"2225",1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
"2226",1,0,1,1,1,12,1,1,47,34,1,34,40,47,47
"2227",1,0,1,1,1,12,0,1,47,43,1,43,43,47,47
"2228",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2229",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2230",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2231",1,0,1,0,1,12,1,1,43,48,0,48,48,43,43
"2232",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2233",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2234",1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
"2235",1,0,1,1,1,12,1,1,39,48,1,48,48,39,39
"2236",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2237",1,0,1,1,1,12,1,1,37,51,1,51,51,37,37
"2238",1,0,1,1,1,12,1,1,40,54,1,54,54,40,40
"2239",1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
"2240",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2241",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2242",1,0,1,0,1,12,1,1,39,46,0,46,46,39,39
"2243",1,0,1,1,1,12,0,1,43,52,1,52,52,43,43
"2244",1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
"2245",1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
"2246",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2247",1,0,1,1,1,12,0,1,39,50,1,50,50,39,39
"2248",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2249",1,0,1,1,1,12,1,1,35,54,1,54,54,35,35.0000038146973
"2250",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2251",1,0,1,1,1,12,0,1,48,48,1,48,48,48,48
"2252",1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
"2253",1,0,1,1,1,12,0,1,47,58,1,58,58,47,47
"2254",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2255",1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
"2256",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2257",1,0,1,1,1,12,1,1,39,36,1,36,40,39,39
"2258",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2259",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2260",1,0,1,1,1,12,1,1,42,41,1,41,41,42,42
"2261",1,0,1,1,1,12,1,1,48,52,1,52,52,48,48
"2262",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2263",1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
"2264",1,0,1,1,1,12,0,1,45,46,1,46,46,45,45
"2265",1,0,1,1,1,12,1,1,42,58,1,58,58,42,42
"2266",1,0,1,1,1,12,1,1,35,48,1,48,48,35,35.0000038146973
"2267",1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
"2268",1,0,1,1,1,12,1,1,48,48,1,48,48,48,48
"2269",1,0,1,1,1,12,1,1,48,50,1,50,50,48,48
"2270",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2271",1,0,1,1,1,12,1,1,34,43,1,43,43,34,35.0000038146973
"2272",1,0,1,1,1,12,1,1,39,51,1,51,51,39,39
"2273",1,0,1,1,1,12,1,1,43,52,1,52,52,43,43
"2274",1,0,1,1,1,12,1,1,45,52,1,52,52,45,45
"2275",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2276",1,0,1,1,1,12,1,1,48,54,1,54,54,48,48
"2277",1,0,1,1,1,12,1,1,43,54,1,54,54,43,43
"2278",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2279",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2280",1,0,1,1,1,12,1,1,35,55,1,55,55,35,35.0000038146973
"2281",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2282",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2283",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2284",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2285",1,0,1,1,1,12,1,1,48,38,1,38,40,48,48
"2286",1,0,1,1,1,12,1,1,47,46,1,46,46,47,47
"2287",1,0,1,1,1,12,1,1,42,47,1,47,47,42,42
"2288",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2289",1,0,1,1,1,12,1,1,39,41,1,41,41,39,39
"2290",1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
"2291",1,0,1,1,1,12,0,1,44,43,1,43,43,44,44
"2292",1,0,1,1,1,12,0,1,35,38,1,38,40,35,35.0000038146973
"2293",1,0,1,1,1,12,1,1,37,44,1,44,44,37,37
"2294",1,0,1,1,1,12,1,1,40,44,1,44,44,40,40
"2295",1,0,1,1,1,12,1,1,43,43,1,43,43,43,43
"2296",1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
"2297",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2298",1,0,1,1,1,12,1,1,39,44,1,44,44,39,39
"2299",1,0,0,0,0,12,0,0,0,0,0,32,40,32,35.0000038146973
"2300",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2301",1,0,1,1,1,12,1,1,37,52,1,52,52,37,37
"2302",1,0,1,1,1,12,1,1,37,48,1,48,48,37,37
"2303",1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
"2304",1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
"2305",1,0,1,1,1,12,1,1,43,47,1,47,47,43,43
"2306",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2307",1,0,1,1,1,12,1,1,43,41,1,41,41,43,43
"2308",1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"2309",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2310",1,0,1,1,1,12,1,1,48,55,1,55,55,48,48
"2311",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2312",1,0,0,0,0,12,0,0,0,0,0,32,40,32,35.0000038146973
"2313",1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
"2314",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2315",1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
"2316",1,0,1,1,1,12,1,1,37,51,1,51,51,37,37
"2317",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2318",1,0,1,0,1,12,1,1,43,64,0,64,64,43,43
"2319",1,0,1,1,1,12,1,1,43,38,1,38,40,43,43
"2320",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2321",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2322",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2323",1,0,1,1,1,12,1,1,47,40,1,40,40,47,47
"2324",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2325",1,0,1,1,1,12,1,1,25,50,1,50,50,32,35.0000038146973
"2326",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2327",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2328",1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
"2329",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2330",1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
"2331",1,0,1,1,1,12,1,1,42.3732719421387,47.7453689575195,1,47.7453689575195,47.7453689575195,42.3732719421387,42.3732719421387
"2332",1,0,1,1,1,12,1,1,47,48,1,48,48,47,47
"2333",1,0,1,1,1,12,1,1,53,64,1,64,64,53,53
"2334",1,0,1,1,1,12,1,1,43,50,1,50,50,43,43
"2335",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2336",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2337",1,0,1,1,1,12,1,1,52,43,1,43,43,52,52
"2338",1,0,1,1,1,12,1,1,29,40,1,40,40,32,35.0000038146973
"2339",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2340",1,0,1,1,1,12,1,1,40,44,1,44,44,40,40
"2341",1,0,1,1,1,12,1,1,42,44,1,44,44,42,42
"2342",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2343",1,0,1,1,1,12,0,1,45,47,1,47,47,45,45
"2344",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2345",1,0,1,1,1,12,1,1,42,46,1,46,46,42,42
"2346",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2347",1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
"2348",1,0,1,1,1,12,1,1,53,52,1,52,52,53,53
"2349",1,0,1,1,1,12,1,1,42,38,1,38,40,42,42
"2350",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2351",1,0,1,1,1,12,0,1,42,44,1,44,44,42,42
"2352",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2353",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2354",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2355",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2356",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2357",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2358",1,0,1,1,1,12,1,1,45,41,1,41,41,45,45
"2359",1,0,1,1,1,12,1,1,45,51,1,51,51,45,45
"2360",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2361",1,0,1,1,1,12,1,1,39,50,1,50,50,39,39
"2362",1,0,1,1,1,12,0,1,40,48,1,48,48,40,40
"2363",1,0,1,1,1,12,1,1,39,43,1,43,43,39,39
"2364",1,0,1,1,1,12,1,1,48,46,1,46,46,48,48
"2365",1,0,1,1,1,12,1,1,34,47,1,47,47,34,35.0000038146973
"2366",1,0,1,1,1,12,0,1,43,50,1,50,50,43,43
"2367",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2368",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2369",1,0,1,1,1,12,1,1,37,44,1,44,44,37,37
"2370",1,0,1,1,1,12,1,1,40,51,1,51,51,40,40
"2371",1,0,1,1,1,12,1,1,45,47,1,47,47,45,45
"2372",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2373",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2374",1,0,1,1,1,12,1,1,45,48,1,48,48,45,45
"2375",1,0,1,1,1,12,0,1,40,47,1,47,47,40,40
"2376",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2377",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2378",1,0,1,1,1,12,1,1,32,38,1,38,40,32,35.0000038146973
"2379",1,0,1,1,0,12,1,1,45,38,0,38,40,45,45
"2380",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2381",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2382",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2383",1,0,1,1,1,12,1,1,45,43,1,43,43,45,45
"2384",1,0,1,1,1,12,1,1,47,43,1,43,43,47,47
"2385",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2386",1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
"2387",1,0,1,1,1,12,1,1,48,52,1,52,52,48,48
"2388",1,0,1,1,1,12,1,1,37,41,1,41,41,37,37
"2389",1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
"2390",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2391",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2392",1,0,1,1,0,12,1,1,37,44,0,44,44,37,37
"2393",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2394",1,0,1,1,1,12,1,1,45,36,1,36,40,45,45
"2395",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2396",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2397",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2398",1,0,1,1,1,12,1,1,47,51,1,51,51,47,47
"2399",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2400",1,0,1,1,1,12,1,1,35,47,1,47,47,35,35.0000038146973
"2401",1,0,1,1,1,12,1,1,55,54,1,54,54,55,55
"2402",1,0,1,1,1,12,1,1,40,41,1,41,41,40,40
"2403",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2404",1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
"2405",1,0,1,1,1,12,1,1,39,55,1,55,55,39,39
"2406",1,0,1,1,1,12,1,1,40,50,1,50,50,40,40
"2407",1,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"2408",1,0,1,1,1,12,1,1,48,44,1,44,44,48,48
"2409",1,0,1,0,0,12,1,1,56,43,0,43,43,56,56
"2410",1,0,1,1,1,12,1,1,40,52,1,52,52,40,40
"2411",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2412",1,0,1,1,1,12,1,1,40,47,1,47,47,40,40
"2413",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2414",1,0,1,1,0,12,1,1,39,50,0,50,50,39,39
"2415",1,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2416",1,0,1,1,0,12,0,1,35,50,0,50,50,35,35.0000038146973
"2417",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2418",1,0,1,1,1,12,1,1,42,43,1,43,43,42,42
"2419",1,0,1,1,1,12,1,1,39,36,1,36,40,39,39
"2420",1,0,1,1,1,12,1,1,39,54,1,54,54,39,39
"2421",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2422",1,0,1,1,1,12,1,1,43,51,1,51,51,43,43
"2423",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2424",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2425",1,0,1,1,1,12,0,1,42,41,1,41,41,42,42
"2426",1,0,1,1,1,12,1,1,40,48,1,48,48,40,40
"2427",1,0,1,1,1,12,1,1,35,51,1,51,51,35,35.0000038146973
"2428",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2429",1,0,1,1,1,12,0,1,55,50,1,50,50,55,55
"2430",1,0,1,1,1,12,0,1,42,58,1,58,58,42,42
"2431",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2432",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2433",1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
"2434",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2435",1,0,1,1,1,12,1,1,35,46,1,46,46,35,35.0000038146973
"2436",1,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2437",1,0,1,1,1,12,1,1,43,47,1,47,47,43,43
"2438",1,0,1,1,1,12,0,1,34,46,1,46,46,34,35.0000038146973
"2439",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2440",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2441",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2442",1,0,1,1,1,12,1,1,47,54,1,54,54,47,47
"2443",1,0,1,1,1,12,1,1,40,55,1,55,55,40,40
"2444",1,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2445",1,1,1,1,1,12,1,1,47,43,1,43,43,47,47
"2446",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2447",1,1,1,1,1,12,1,1,48,50,1,50,50,48,48
"2448",1,1,1,1,1,12,1,1,43,46,1,46,46,43,43
"2449",1,1,1,1,1,12,1,1,40,50,1,50,50,40,40
"2450",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2451",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2452",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2453",1,1,1,1,1,12,1,1,45,46,1,46,46,45,45
"2454",1,1,1,1,1,12,1,1,42,50,1,50,50,42,42
"2455",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2456",1,1,1,1,1,12,1,1,35,52,1,52,52,35,35.0000038146973
"2457",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2458",1,1,1,1,1,12,1,1,39,58,1,58,58,39,39
"2459",1,1,1,1,1,12,1,1,42,52,1,52,52,42,42
"2460",1,1,1,1,1,12,1,1,42,50,1,50,50,42,42
"2461",1,1,1,1,1,12,1,1,35,32,1,32,40,35,35.0000038146973
"2462",1,1,1,1,1,12,1,1,45,44,1,44,44,45,45
"2463",1,1,1,1,1,12,1,1,52,55,1,55,55,52,52
"2464",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2465",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2466",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2467",1,1,1,1,1,12,1,1,39,50,1,50,50,39,39
"2468",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2469",1,1,1,1,1,12,1,1,45,47,1,47,47,45,45
"2470",1,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2471",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2472",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2473",1,1,1,1,1,12,1,1,43,48,1,48,48,43,43
"2474",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2475",1,1,1,0,1,12,1,1,40,40,0,40,40,40,40
"2476",1,1,1,1,1,12,1,1,55,55,1,55,55,55,55
"2477",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2478",1,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2479",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2480",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2481",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2482",1,1,1,1,1,12,1,1,34,59,1,59,59,34,35.0000038146973
"2483",1,1,1,1,1,12,1,1,42,50,1,50,50,42,42
"2484",1,1,1,1,1,12,1,1,37,44,1,44,44,37,37
"2485",1,1,1,1,1,12,1,1,52,54,1,54,54,52,52
"2486",1,1,1,1,1,12,1,1,47,52,1,52,52,47,47
"2487",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2488",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2489",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2490",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2491",1,1,1,1,1,12,0,1,48,44,1,44,44,48,48
"2492",1,1,1,1,1,12,1,1,43,56,1,56,56,43,43
"2493",1,1,1,1,1,12,1,1,43,40,1,40,40,43,43
"2494",1,1,1,1,1,12,1,1,42,46,1,46,46,42,42
"2495",1,1,1,1,1,12,1,1,37,55,1,55,55,37,37
"2496",1,1,1,1,1,12,1,1,39,61,1,61,61,39,39
"2497",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2498",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2499",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2500",1,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"2501",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2502",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2503",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2504",1,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2505",1,1,1,1,1,12,1,1,43,43,1,43,43,43,43
"2506",1,1,1,1,1,12,1,1,43,40,1,40,40,43,43
"2507",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2508",1,1,1,1,1,12,0,1,42,56,1,56,56,42,42
"2509",1,1,1,1,1,12,1,1,40,41,1,41,41,40,40
"2510",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"2511",1,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"2512",1,1,1,1,1,12,1,1,42,32,1,32,40,42,42
"2513",1,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
